symbol,day,direction,entry_time,entry_price,exit_time,exit_price,exit_reason,shares,stop_price,target_price,risk_per_share,holding_minutes,gross_pnl,commission,reg_fees,net_pnl,r_multiple,relative_volume,or_width,equity_before,equity_after
META,2023-10-10 00:00:00-04:00,long,2023-10-10 10:33:00-04:00,318.187224,2023-10-10 11:32:00-04:00,320.22186000000005,time,53,316.66999999999996,321.2216720000001,1.5172240000000556,60,107.83570800000183,0.53,0.13577406864,107.16993393136183,1.3327460052833071,0.9122584406718562,2.5600000000000023,68278.27581825985,68385.44575219121
SPY,2023-10-11 00:00:00-04:00,short,2023-10-11 09:52:00-04:00,420.861588,2023-10-11 10:51:00-04:00,420.9183,time,40,421.555,419.47476399999994,0.6934120000000235,60,-2.2684800000001815,0.4,0.13467570815999996,-2.8031557081601814,-0.10106385915444521,0.872598555084119,0.7899999999999636,68385.44575219121,68382.64259648306
QQQ,2023-10-11 00:00:00-04:00,short,2023-10-11 09:52:00-04:00,363.914376,2023-10-11 10:51:00-04:00,364.72583199999997,time,46,364.815,362.113128,0.9006239999999934,60,-37.32697599999835,0.46,0.133920490368,-37.92089649036635,-0.9153290551972524,0.9123692812685664,1.509999999999991,68382.64259648306,68344.72169999269
META,2023-10-11 00:00:00-04:00,long,2023-10-11 09:53:00-04:00,324.619796,2023-10-11 10:52:00-04:00,324.150288,time,52,322.195,329.46938800000004,2.424796000000015,60,-24.414416000000983,0.52,0.13484651980799997,-25.069262519808984,-0.19882134509625385,1.3496879664463957,4.389999999999986,68344.72169999269,68319.65243747288
NVDA,2023-10-11 00:00:00-04:00,long,2023-10-11 10:52:00-04:00,46.558615999999994,2023-10-11 11:41:00-04:00,46.226502,stop,366,46.245000000000005,47.18584799999997,0.313615999999989,50,-121.55372399999635,3.66,0.135351197856,-125.34907519785234,-1.092048275649208,0.9576740543471005,0.44999999999999574,68319.65243747288,68194.30336227502
SPY,2023-10-12 00:00:00-04:00,short,2023-10-12 09:49:00-04:00,421.151472,2023-10-12 10:27:00-04:00,422.06875999999994,stop,40,421.9,419.6544160000001,0.7485279999999648,39,-36.691519999997126,0.4,0.13476847104,-37.22628847103712,-1.2433164982151261,0.7466460519384384,1.1400000000000432,68194.30336227502,68157.07707380399
NVDA,2023-10-12 00:00:00-04:00,long,2023-10-12 10:00:00-04:00,47.108836000000004,2023-10-12 10:59:00-04:00,47.171124,time,361,46.81,47.70650800000001,0.29883600000000143,60,22.48596799999828,3.61,0.13623020611199999,18.73973779388628,0.17370942927891886,0.9568974059691053,0.4799999999999969,68157.07707380399,68175.81681159788
QQQ,2023-10-12 00:00:00-04:00,long,2023-10-12 10:07:00-04:00,366.756644,2023-10-12 11:06:00-04:00,366.42337200000003,time,46,365.85,368.56993199999994,0.9066439999999716,60,-15.330511999998407,0.46,0.13484380089599998,-15.925355800894408,-0.381851517217316,0.7468520812938072,1.1999999999999886,68175.81681159788,68159.89145579698
META,2023-10-12 00:00:00-04:00,long,2023-10-12 10:09:00-04:00,326.58058,2023-10-12 10:30:00-04:00,324.68007600000004,stop,52,324.81,330.12174,1.7705799999999954,22,-98.82620799999768,0.52,0.135066911616,-99.48127491161367,-1.080494211279897,0.7788064479977641,1.6599999999999682,68159.89145579698,68060.41018088537
AMZN,2023-10-12 00:00:00-04:00,long,2023-10-12 10:11:00-04:00,133.373328,2023-10-12 11:10:00-04:00,133.936404,time,127,132.275,135.56998399999995,1.0983279999999809,60,71.510652000003,1.27,0.136079386464,70.104572613539,0.5025862117400569,0.9521316640787745,1.75,68060.41018088537,68130.51475349891
AMZN,2023-10-13 00:00:00-04:00,short,2023-10-13 09:46:00-04:00,131.43750396000002,2023-10-13 09:55:00-04:00,132.48037096,stop,129,132.4274,129.45771188000003,0.9898960399999908,10,-134.52984299999648,1.29,0.13564350408672002,-135.95548650408318,-1.0646759431744595,0.7553010988113756,1.7742000000000075,68130.51475349891,67994.55926699482
META,2023-10-13 00:00:00-04:00,short,2023-10-13 09:48:00-04:00,319.3722,2023-10-13 10:47:00-04:00,318.44732799999997,time,53,321.09000000000003,315.9366,1.717800000000011,60,49.01821600000267,0.53,0.1354138128,48.35280218720266,0.5310961825591131,0.765431140233806,2.2600000000000477,67994.55926699482,68042.91206918203
SPY,2023-10-13 00:00:00-04:00,short,2023-10-13 10:07:00-04:00,420.461748,2023-10-13 10:51:00-04:00,418.9627620976001,target,40,421.29499999999996,418.7952440000001,0.833251999999959,45,59.95943609599635,0.4,0.13454775936,59.42488833663636,1.7829206631559025,0.9930494038320934,1.2900000000000205,68042.91206918203,68102.33695751867
QQQ,2023-10-13 00:00:00-04:00,short,2023-10-13 10:08:00-04:00,363.40458,2023-10-13 10:53:00-04:00,361.228173496,target,46,364.565,361.08374000000003,1.1604199999999878,46,100.11469918399996,0.46,0.13373288544,99.52096629855997,1.8644105301184244,0.6333433412057408,1.509999999999991,68102.33695751867,68201.85792381722
NVDA,2023-10-13 00:00:00-04:00,short,2023-10-13 10:53:00-04:00,46.411428,2023-10-13 11:52:00-04:00,45.948372,time,367,46.745000000000005,45.74428399999999,0.33357200000000375,60,169.94155200000063,3.67,0.13626395260799998,166.13528804739263,1.3570824546904316,0.7257899094001442,0.5700000000000003,68201.85792381722,68367.99321186461
AMZN,2023-10-16 00:00:00-04:00,long,2023-10-16 09:48:00-04:00,131.70266,2023-10-16 10:47:00-04:00,131.77227,time,129,131.0275,133.05298000000002,0.6751600000000053,60,8.979689999997817,1.29,0.13598898264,7.553701017357817,0.0867288077492485,0.7410131869820099,1.204999999999984,68367.99321186461,68375.54691288197
META,2023-10-16 00:00:00-04:00,short,2023-10-16 09:58:00-04:00,312.884796,2023-10-16 10:06:00-04:00,314.90591199999994,stop,54,314.78,309.09438800000004,1.8952039999999784,9,-109.14026399999727,0.54,0.135166231872,-109.81543023186929,-1.0730343954360444,0.8732556678727135,2.8000000000000114,68375.54691288197,68265.7314826501
SPY,2023-10-16 00:00:00-04:00,long,2023-10-16 10:13:00-04:00,420.638188,2023-10-16 11:00:00-04:00,422.2755861744,target,40,419.735,422.444564,0.9031880000000001,48,65.49592697600019,0.4,0.135128187575808,64.96079878842438,1.7980973725410538,1.1354716398330897,1.1499999999999773,68265.7314826501,68330.69228143852
QQQ,2023-10-16 00:00:00-04:00,long,2023-10-16 10:13:00-04:00,363.085176,2023-10-16 11:12:00-04:00,363.694464,time,47,361.78,365.695528,1.3051760000000172,60,28.636535999999637,0.47000000000000003,0.13674911846399998,28.02978688153564,0.4569333517379912,1.1530780361589514,2.160000000000025,68330.69228143852,68358.72206832006
NVDA,2023-10-16 00:00:00-04:00,long,2023-10-16 10:13:00-04:00,45.798311999999996,2023-10-16 11:12:00-04:00,45.83166000000001,time,373,45.3,46.79493599999999,0.49831199999999853,60,12.438804000004033,3.73,0.13676167344,8.572042326564032,0.04611838912169661,1.0091417540902816,0.9400000000000048,68358.72206832006,68367.29411064662
QQQ,2023-10-17 00:00:00-04:00,short,2023-10-17 09:46:00-04:00,358.57651200000004,2023-10-17 10:07:00-04:00,359.78885799999995,stop,47,359.645,356.43953600000015,1.0684879999999453,22,-56.98026199999583,0.47000000000000003,0.134824768512,-57.58508676850783,-1.1466807414739089,1.2410782365778918,0.910000000000025,68367.29411064662,68309.70902387811
NVDA,2023-10-17 00:00:00-04:00,short,2023-10-17 09:46:00-04:00,43.102752,2023-10-17 10:23:00-04:00,43.69246999999999,stop,396,43.675,41.95825600000001,0.5722479999999948,38,-233.5283279999963,3.96,0.13654951833600001,-237.6248775183323,-1.0486062371838716,2.505676648013781,0.8500000000000014,68309.70902387811,68072.08414635978
AMZN,2023-10-17 00:00:00-04:00,short,2023-10-17 09:46:00-04:00,129.108336,2023-10-17 10:07:00-04:00,129.94205604,stop,131,129.89010000000002,127.54480799999999,0.7817640000000097,22,-109.21732524000038,1.31,0.135305536128,-110.66263077612838,-1.0805727901105608,1.2244756873418072,1.2598000000000127,68072.08414635978,67961.42151558364
SPY,2023-10-17 00:00:00-04:00,short,2023-10-17 09:53:00-04:00,418.162668,2023-10-17 10:07:00-04:00,419.002534,stop,40,418.83500000000004,416.8180039999999,0.6723320000000399,15,-33.594640000001164,0.4,0.13381205376,-34.128452053761166,-1.269032712029144,1.281857477171206,0.910000000000025,67961.42151558364,67927.29306352988
META,2023-10-17 00:00:00-04:00,long,2023-10-17 10:08:00-04:00,318.137204,2023-10-17 11:07:00-04:00,319.352208,time,53,316.125,322.161612,2.012203999999997,60,64.39521200000115,0.53,0.13540533619200001,63.72980666380915,0.5975781691796773,0.6972855823622255,3.169999999999959,67927.29306352988,67991.02287019369
NVDA,2023-10-18 00:00:00-04:00,short,2023-10-18 09:52:00-04:00,42.293076000000006,2023-10-18 10:23:00-04:00,42.802113999999996,stop,401,42.785,41.309228000000026,0.49192399999999026,32,-204.12423799999584,4.01,0.135676187808,-208.26991418780383,-1.055806068839902,1.7876452205219884,0.7100000000000009,67991.02287019369,67782.75295600588
SPY,2023-10-18 00:00:00-04:00,short,2023-10-18 10:02:00-04:00,418.88238,2023-10-18 10:06:00-04:00,419.93290599999995,stop,40,419.765,417.11714000000006,0.8826199999999744,5,-42.021039999997356,0.4,0.1340423616,-42.55508236159736,-1.205362510525441,0.790265930787663,1.1100000000000136,67782.75295600588,67740.19787364428
AMZN,2023-10-18 00:00:00-04:00,long,2023-10-18 10:06:00-04:00,130.34211599999998,2023-10-18 10:30:00-04:00,129.67810800000004,stop,129,129.73000000000002,131.5663479999999,0.6121159999999577,25,-85.65703199999209,1.29,0.13382780745600004,-87.08085980744809,-1.102806371445911,0.8150982087312069,1.0999999999999943,67740.19787364428,67653.11701383683
QQQ,2023-10-18 00:00:00-04:00,long,2023-10-18 10:20:00-04:00,361.714628,2023-10-18 10:29:00-04:00,360.525732,stop,46,360.67,363.803884,1.0446279999999888,10,-54.68921599999999,0.46,0.132673469376,-55.28188946937599,-1.1504384391917628,0.8518091555577779,1.759999999999991,67653.11701383683,67597.83512436746
META,2023-10-18 00:00:00-04:00,short,2023-10-18 10:34:00-04:00,318.282636,2023-10-18 11:33:00-04:00,317.136804,time,53,320.845,313.157908,2.5623640000000023,60,60.72909600000219,0.53,0.134951837664,60.06414416233819,0.4422813226036739,0.7035060799462859,4.510000000000048,67597.83512436746,67657.8992685298
SPY,2023-10-19 00:00:00-04:00,short,2023-10-19 09:49:00-04:00,415.76362800000004,2023-10-19 09:53:00-04:00,416.67160199999995,stop,40,416.505,414.2808840000001,0.7413719999999557,5,-36.31895999999642,0.4,0.13304436096000002,-36.85200436095642,-1.2426961215475707,0.7490807425111423,1.0900000000000318,67657.8992685298,67621.04726416884
NVDA,2023-10-19 00:00:00-04:00,long,2023-10-19 09:54:00-04:00,42.907156,2023-10-19 10:53:00-04:00,42.672924,time,393,42.474999999999994,43.77146800000001,0.4321560000000062,60,-92.05317599999947,3.93,0.134163673056,-96.11733967305547,-0.5659377247845573,1.0582655686158506,0.6300000000000026,67621.04726416884,67524.92992449578
QQQ,2023-10-19 00:00:00-04:00,short,2023-10-19 10:30:00-04:00,356.937168,2023-10-19 11:29:00-04:00,357.462928,time,47,358.53999999999996,353.73150400000003,1.602831999999978,60,-24.710719999999583,0.47000000000000003,0.134208375168,-25.314928375167582,-0.33603989522545,0.8564935121417652,2.099999999999966,67524.92992449578,67499.61499612061
SPY,2023-10-20 00:00:00-04:00,short,2023-10-20 09:54:00-04:00,410.855592,2023-10-20 10:43:00-04:00,409.0803427103999,target,41,411.82500000000005,408.9167759999999,0.969408000000044,50,72.78522087360341,0.41000000000000003,0.13476063417599998,72.2404602394274,1.8175654057569188,1.3119466632106405,1.0699999999999932,67499.61499612061,67571.85545636003
META,2023-10-20 00:00:00-04:00,short,2023-10-20 10:09:00-04:00,309.106308,2023-10-20 10:55:00-04:00,305.5510955696,target,54,310.945,305.42892400000005,1.8386919999999805,47,191.98147124159948,0.54,0.133533925056,191.30793731654347,1.9267716289275354,1.1403948596306128,3.230000000000018,67571.85545636003,67763.16339367657
AMZN,2023-10-20 00:00:00-04:00,short,2023-10-20 10:09:00-04:00,125.73968400000001,2023-10-20 11:08:00-04:00,125.530192,time,134,127.10999999999999,122.99905200000006,1.370315999999974,60,28.07192800000155,1.34,0.134792941248,26.597135058753548,0.1448469422585851,1.5713547199355047,2.1199999999999903,67763.16339367657,67789.76052873532
QQQ,2023-10-20 00:00:00-04:00,short,2023-10-20 10:12:00-04:00,351.95916000000005,2023-10-20 11:11:00-04:00,350.14,time,48,353.47,348.9374800000001,1.5108399999999733,60,87.31968000000325,0.48,0.13515231744,86.70452768256324,1.195589424902769,1.3514478424275624,1.8000000000000114,67789.76052873532,67876.46505641789
NVDA,2023-10-20 00:00:00-04:00,short,2023-10-20 10:32:00-04:00,41.623344,2023-10-20 11:31:00-04:00,41.286508,time,407,42.025,40.82003200000001,0.40165599999999557,60,137.09225200000213,4.07,0.135525608064,132.88672639193814,0.8128921595793636,1.113650316353888,0.6700000000000017,67876.46505641789,68009.35178280983
NVDA,2023-10-23 00:00:00-04:00,long,2023-10-23 09:49:00-04:00,41.436568,2023-10-23 10:19:00-04:00,42.07286811840001,target,410,41.11,42.089704000000005,0.32656800000000175,31,260.88304854400343,4.1,0.13799900742835203,256.6450495365751,1.9167938544347816,0.7795858830988903,0.480000000000004,68009.35178280983,68265.9968323464
SPY,2023-10-23 00:00:00-04:00,long,2023-10-23 09:54:00-04:00,406.24243199999995,2023-10-23 10:53:00-04:00,407.067108,time,42,404.98,408.7672959999998,1.262431999999933,60,34.63639200000284,0.42,0.136774548288,34.07961745171484,0.6427431046869144,1.348783939273925,2.1399999999999864,68265.9968323464,68300.07644979811
QQQ,2023-10-23 00:00:00-04:00,long,2023-10-23 09:56:00-04:00,348.47933599999993,2023-10-23 10:55:00-04:00,349.39018799999997,time,48,346.96,351.51800799999984,1.519335999999953,60,43.72089600000163,0.48,0.13416583219199998,43.10673016780964,0.5910851046088962,1.2450914925761625,2.740000000000009,68300.07644979811,68343.18317996593
META,2023-10-23 00:00:00-04:00,long,2023-10-23 10:00:00-04:00,308.26325599999996,2023-10-23 10:59:00-04:00,309.1263,time,55,306.27,312.2497679999999,1.993255999999974,60,47.467420000003244,0.55,0.136015572,46.78140442800325,0.4267244095088991,0.847276579683871,3.3600000000000136,68343.18317996593,68389.96458439394
AMZN,2023-10-23 00:00:00-04:00,long,2023-10-23 10:05:00-04:00,125.310104,2023-10-23 11:04:00-04:00,125.73968400000001,time,136,124.575,126.78031199999998,0.7351039999999927,60,58.422880000002124,1.36,0.13680477619200002,56.92607522381012,0.569407978364993,0.8899039733534565,1.1899999999999977,68389.96458439394,68446.89065961774
META,2023-10-24 00:00:00-04:00,short,2023-10-24 09:48:00-04:00,312.08511599999997,2023-10-24 09:58:00-04:00,313.695428,stop,54,313.57,309.1153479999999,1.4848840000000223,11,-86.95684800000117,0.54,0.134820770112,-87.63166877011318,-1.092885828743523,0.898383969804421,2.519999999999982,68446.89065961774,68359.25899084762
AMZN,2023-10-24 00:00:00-04:00,long,2023-10-24 09:57:00-04:00,128.231272,2023-10-24 10:56:00-04:00,128.21129496,time,133,127.49045000000001,129.71291599999995,0.7408219999999801,60,-2.656946319998184,1.33,0.13641681783744,-4.123363137835624,-0.04184909513981386,0.8966887746506167,1.1791000000000196,68359.25899084762,68355.13562770978
SPY,2023-10-24 00:00:00-04:00,long,2023-10-24 10:25:00-04:00,410.143992,2023-10-24 11:21:00-04:00,409.01133000000004,stop,41,409.175,412.08197600000005,0.9689920000000143,57,-46.439141999999265,0.41000000000000003,0.13415571624,-46.983297716239264,-1.1826042842871407,1.0319479219727328,1.25,68355.13562770978,68308.15232999354
QQQ,2023-10-24 00:00:00-04:00,long,2023-10-24 10:30:00-04:00,353.681416,2023-10-24 11:21:00-04:00,352.28403,stop,48,352.42499999999995,356.19424800000013,1.2564160000000584,52,-67.07452800000192,0.48,0.13527706752,-67.68980506752192,-1.1224023510047423,1.083636915323495,1.7900000000000205,68308.15232999354,68240.46252492601
SPY,2023-10-25 00:00:00-04:00,short,2023-10-25 09:46:00-04:00,405.64767600000005,2023-10-25 10:45:00-04:00,406.542552,time,42,407.03499999999997,402.8730280000002,1.3873239999999214,60,-37.58479199999806,0.42,0.13629761913600003,-38.141089619134064,-0.6545847843820227,1.179106186929022,1.7099999999999795,68240.46252492601,68202.32143530688
QQQ,2023-10-25 00:00:00-04:00,short,2023-10-25 09:46:00-04:00,348.000744,2023-10-25 10:45:00-04:00,349.09958399999994,time,48,349.81,344.382232,1.8092560000000049,60,-52.74431999999706,0.48,0.133632285696,-53.35795228569306,-0.6144094622054236,1.4832548200858504,2.8999999999999773,68202.32143530688,68148.96348302119
NVDA,2023-10-25 00:00:00-04:00,short,2023-10-25 09:46:00-04:00,42.922824,2023-10-25 10:13:00-04:00,43.312318,stop,396,43.295,42.17847199999999,0.37217600000000317,28,-154.23962399999965,3.96,0.135979506432,-158.33560350643165,-1.0743233915996617,0.6113996525698553,0.5499999999999972,68148.96348302119,67990.62787951475
AMZN,2023-10-25 00:00:00-04:00,short,2023-10-25 10:01:00-04:00,124.270272,2023-10-25 11:00:00-04:00,123.67945199999998,time,136,125.34,122.13081600000001,1.0697279999999978,60,80.351520000003,1.36,0.13520605593600002,78.85631394406701,0.5420310937210425,1.3851901245798695,2.0,67990.62787951475,68069.48419345882
AMZN,2023-10-26 00:00:00-04:00,short,2023-10-26 09:48:00-04:00,119.882028,2023-10-26 10:47:00-04:00,120.4776718,time,141,120.81965,118.00678400000002,0.9376219999999904,60,-83.98577579999868,1.41,0.135226927584,-85.53100272758267,-0.6469588557265048,1.4746831962664384,1.6393000000000058,68069.48419345882,67983.95319073123
QQQ,2023-10-26 00:00:00-04:00,short,2023-10-26 09:49:00-04:00,342.11310000000003,2023-10-26 10:48:00-04:00,342.256848,time,49,343.485,339.36930000000007,1.3718999999999824,60,-7.043651999998019,0.49,0.13410833519999998,-7.667760335198019,-0.1140643667905544,1.4115409956108496,2.1499999999999773,67983.95319073123,67976.28543039603
NVDA,2023-10-26 00:00:00-04:00,short,2023-10-26 09:49:00-04:00,41.263488,2023-10-26 10:48:00-04:00,41.086428,time,411,41.765,40.260464000000006,0.5015119999999982,60,72.77166000000182,4.11,0.135674348544,68.52598565145782,0.33245444195952445,0.9797303430559413,0.8299999999999983,67976.28543039603,68044.8114160475
SPY,2023-10-26 00:00:00-04:00,short,2023-10-26 09:51:00-04:00,401.74923600000005,2023-10-26 10:50:00-04:00,402.80105599999996,time,42,402.76,399.7277080000002,1.0107639999999378,60,-44.17643999999609,0.42,0.13498774329600002,-44.731427743292095,-1.0536920526334264,1.3106773468908282,1.3799999999999955,68044.8114160475,68000.0799883042
META,2023-10-26 00:00:00-04:00,short,2023-10-26 09:51:00-04:00,279.28824,2023-10-26 10:45:00-04:00,286.769662,stop,46,286.655,264.55472,7.366759999999999,55,-344.1454120000004,0.46,0.10277807231999998,-344.7081900723204,-1.0172255246431279,5.765348293323791,11.550000000000011,68000.0799883042,67655.37179823189
AMZN,2023-10-27 00:00:00-04:00,long,2023-10-27 09:46:00-04:00,128.66144400000002,2023-10-27 10:45:00-04:00,128.4486,time,131,127.005,131.97433200000006,1.6564440000000218,60,-27.88256400000239,1.31,0.13461413279999998,-29.327178132802388,-0.1351519211032883,4.141007580958695,2.970000000000013,67655.37179823189,67626.04462009908
SPY,2023-10-27 00:00:00-04:00,short,2023-10-27 09:50:00-04:00,398.960352,2023-10-27 10:05:00-04:00,400.154998,stop,42,399.995,396.891056,1.0346480000000042,16,-50.17513199999905,0.42,0.13405067827199998,-50.72918267827105,-1.1673899556331935,0.9802498994363704,1.3899999999999864,67626.04462009908,67575.31543742081
QQQ,2023-10-27 00:00:00-04:00,short,2023-10-27 09:50:00-04:00,340.60370400000005,2023-10-27 09:56:00-04:00,341.571574,stop,49,341.435,338.94111200000015,0.8312959999999521,7,-47.425629999997454,0.49,0.13351665196800003,-48.04914665196546,-1.1795976759565843,1.1548453511141428,1.1100000000000136,67575.31543742081,67527.26629076885
NVDA,2023-10-27 00:00:00-04:00,short,2023-10-27 10:02:00-04:00,40.423823999999996,2023-10-27 10:14:00-04:00,40.836328,stop,417,40.82,39.63147199999999,0.3961760000000041,13,-172.01416800000231,4.17,0.134853876864,-176.31902187686632,-1.0672715929082055,0.908935897372948,0.6200000000000045,67527.26629076885,67350.94726889198
META,2023-10-27 00:00:00-04:00,short,2023-10-27 10:45:00-04:00,291.213468,2023-10-27 11:10:00-04:00,294.28266599999995,stop,57,294.16499999999996,285.310404,2.951531999999986,26,-174.94428599999839,0.5700000000000001,0.13279334140799998,-175.64707934140637,-1.0440434688643003,1.84037839570972,5.069999999999993,67350.94726889198,67175.30018955057
SPY,2023-10-30 00:00:00-04:00,long,2023-10-30 09:46:00-04:00,401.330468,2023-10-30 10:04:00-04:00,400.284822,stop,41,400.445,403.101404,0.885468000000003,19,-42.87148599999904,0.41000000000000003,0.131293421616,-43.412779421615035,-1.1958063742291904,0.9961913138148673,1.330000000000041,67175.30018955057,67131.88741012895
QQQ,2023-10-30 00:00:00-04:00,long,2023-10-30 09:46:00-04:00,344.457728,2023-10-30 10:17:00-04:00,342.72785400000004,stop,48,342.865,347.6431839999999,1.5927279999999655,32,-83.03395199999704,0.48,0.13160749593600002,-83.64555949593304,-1.0941076083499355,0.9310030297191483,2.430000000000007,67131.88741012895,67048.24185063303
NVDA,2023-10-30 00:00:00-04:00,long,2023-10-30 09:46:00-04:00,41.296512,2023-10-30 10:20:00-04:00,41.018586,stop,405,41.035,41.81953600000001,0.2615120000000033,35,-112.56003000000032,4.05,0.13290021864,-116.74293021864032,-1.1022597383217487,0.7318434973712602,0.44999999999999574,67048.24185063303,66931.4989204144
META,2023-10-30 00:00:00-04:00,long,2023-10-30 09:48:00-04:00,303.411316,2023-10-30 10:44:00-04:00,299.75505000000004,stop,55,299.875,310.483948,3.5363159999999993,57,-201.09462999999778,0.55,0.131892222,-201.7765222219978,-1.0374253998794114,1.3155846072058268,6.850000000000023,66931.4989204144,66729.72239819239
AMZN,2023-10-30 00:00:00-04:00,long,2023-10-30 09:48:00-04:00,131.812704,2023-10-30 10:45:00-04:00,130.05295800000002,stop,126,130.10500000000002,135.22811199999995,1.7077039999999784,58,-221.7279959999973,1.26,0.131093381664,-223.11908938166127,-1.0369399050795693,1.5857841256523202,3.0900000000000034,66729.72239819239,66506.60330881072
SPY,2023-10-31 00:00:00-04:00,short,2023-10-31 09:52:00-04:00,400.599696,2023-10-31 10:10:00-04:00,401.86067999999995,stop,41,401.7,398.399088,1.1003039999999942,19,-51.70034399999798,0.41000000000000003,0.131396700288,-52.24174070028598,-1.1580334140091806,0.8118892585849765,1.6599999999999682,66506.60330881072,66454.36156811044
QQQ,2023-10-31 00:00:00-04:00,short,2023-10-31 09:53:00-04:00,341.15348400000005,2023-10-31 10:10:00-04:00,342.84208199999995,stop,48,342.705,338.0504520000002,1.5515159999999355,18,-81.05270399999517,0.48,0.131002937856,-81.66370693785117,-1.0965579651592186,0.9497951088515738,2.490000000000009,66454.36156811044,66372.6978611726
AMZN,2023-10-31 00:00:00-04:00,long,2023-10-31 10:11:00-04:00,133.383332,2023-10-31 10:35:00-04:00,132.51702197999998,stop,124,132.57004999999998,135.00989600000003,0.8132820000000152,25,-107.42244248000179,1.24,0.13145688580415996,-108.79389936580594,-1.078801886892662,0.8367752559240345,1.4799000000000149,66372.6978611726,66263.90396180679
META,2023-11-01 00:00:00-04:00,long,2023-11-01 09:46:00-04:00,301.480544,2023-11-01 09:52:00-04:00,300.169884,stop,54,300.29,303.861632,1.1905439999999885,7,-70.77563999999916,0.54,0.129673389888,-71.44531338988716,-1.1113082415030417,0.44802878896185755,2.1399999999999864,66263.90396180679,66192.4586484169
SPY,2023-11-01 00:00:00-04:00,long,2023-11-01 09:47:00-04:00,405.6922119999999,2023-11-01 10:22:00-04:00,406.7538693455997,target,40,405.08000000000004,406.9166359999997,0.6122119999998858,36,42.46629382399078,0.4,0.1301612381905919,41.936132585800195,1.71248409806603,0.808622117542602,0.6999999999999886,66192.4586484169,66234.3947810027
QQQ,2023-11-01 00:00:00-04:00,long,2023-11-01 09:47:00-04:00,347.568972,2023-11-01 10:05:00-04:00,346.57631399999997,stop,47,346.715,349.27691599999997,0.8539719999999988,19,-46.65492600000027,0.47000000000000003,0.13031269406399998,-47.255238694064275,-1.177357817951885,0.7533421645243831,1.25,66234.3947810027,66187.13954230864
AMZN,2023-11-01 00:00:00-04:00,long,2023-11-01 09:47:00-04:00,135.614224,2023-11-01 10:06:00-04:00,134.24628,stop,122,134.3,138.242672,1.3142239999999958,20,-166.8891679999993,1.22,0.13102436928,-168.2401923692793,-1.0493020750191737,0.8442897119679168,1.1799999999999784,66187.13954230864,66018.89934993935
NVDA,2023-11-01 00:00:00-04:00,long,2023-11-01 10:30:00-04:00,41.536608,2023-11-01 11:29:00-04:00,41.713308,time,397,41.144999999999996,42.31982400000001,0.39160800000000506,60,70.14989999999871,3.97,0.132481466208,66.0474185337907,0.42482863867948195,0.7889406560772364,0.7100000000000009,66018.89934993935,66084.94676847315
META,2023-11-02 00:00:00-04:00,short,2023-11-02 09:46:00-04:00,310.55572800000004,2023-11-02 10:45:00-04:00,308.853492,time,53,313.65999999999997,304.3471840000002,3.1042719999999235,60,90.21850800000146,0.53,0.13167562867200003,89.55683237132946,0.5443310232402538,0.8928287708854887,4.760000000000048,66084.94676847315,66174.50360084447
AMZN,2023-11-02 00:00:00-04:00,short,2023-11-02 09:47:00-04:00,137.80485600000003,2023-11-02 10:11:00-04:00,136.73924182720006,target,120,138.365,136.68456800000007,0.5601439999999798,25,127.87370073599618,1.2,0.13229266176,126.54140807423617,1.8825725776800362,0.9076862443673288,0.8900000000000148,66174.50360084447,66301.0450089187
QQQ,2023-11-02 00:00:00-04:00,short,2023-11-02 10:08:00-04:00,354.927972,2023-11-02 10:28:00-04:00,356.17741399999994,stop,46,356.03499999999997,352.7139160000001,1.107027999999957,21,-57.47433199999682,0.46,0.130613493696,-58.064945493692825,-1.14024344802117,1.1931770008243814,1.150000000000034,66301.0450089187,66242.98006342501
NVDA,2023-11-02 00:00:00-04:00,short,2023-11-02 10:11:00-04:00,42.852852,2023-11-02 10:27:00-04:00,43.232286,stop,386,43.215,42.12855599999999,0.3621480000000048,17,-146.4615240000013,3.86,0.132329606976,-150.4538536069773,-1.0762915239515287,1.098721372586395,0.5899999999999963,66242.98006342501,66092.52620981804
SPY,2023-11-02 00:00:00-04:00,long,2023-11-02 10:29:00-04:00,414.21562,2023-11-02 11:28:00-04:00,414.3342,time,39,413.09000000000003,416.46685999999994,1.1256199999999694,60,4.624620000000334,0.39,0.1292722704,4.105347729600334,0.0935176404115167,1.4935678938203565,1.420000000000016,66092.52620981804,66096.63155754763
SPY,2023-11-03 00:00:00-04:00,long,2023-11-03 09:46:00-04:00,419.96792,2023-11-03 10:26:00-04:00,419.0323200000001,stop,39,419.20000000000005,421.5037599999999,0.7679199999999469,41,-36.48839999999643,0.39,0.13073808384000002,-37.00913808383643,-1.235743643296143,1.0650440732774542,1.1800000000000068,66096.63155754763,66059.62241946379
QQQ,2023-11-03 00:00:00-04:00,long,2023-11-03 09:46:00-04:00,360.484136,2023-11-03 10:26:00-04:00,359.276232,stop,45,359.41999999999996,362.612408,1.064136000000019,41,-54.355679999999325,0.45,0.12933944351999999,-54.93501944351933,-1.1472013068404445,0.9012497842129605,1.2800000000000296,66059.62241946379,66004.68740002027
